,support,stop_ID,direction
1061,0.00025265285497726126,10410,19 RRC Polytech via Notre Dame
1062,0.00025265285497726126,10411,19 RRC Polytech via Notre Dame
1063,0.00025265285497726126,10420,19 Windsor Park via Autumnwood
1064,0.00025265285497726126,10423,19 RRC Polytech via Notre Dame
1065,0.00025265285497726126,10489,19 Windsor Park via Autumnwood
1066,0.00025265285497726126,10490,19 Windsor Park via Autumnwood
1067,0.00025265285497726126,10624,19 RRC Polytech via Notre Dame
1068,0.00025265285497726126,10625,19 RRC Polytech via Notre Dame
1069,0.00025265285497726126,10638,19 Windsor Park via Drake
1070,0.00025265285497726126,10639,19 Windsor Park via Autumnwood
1071,0.00025265285497726126,10641,19 Windsor Park via Autumnwood
1072,0.00025265285497726126,10641,19 Windsor Park via Drake
1073,0.00025265285497726126,10641,19 Windsor Park via Autumnwood
1074,0.00025265285497726126,10707,19 RRC Polytech via Notre Dame
1075,0.00025265285497726126,10709,19 RRC Polytech via Notre Dame
1076,0.00025265285497726126,10769,19 RRC Polytech via Logan
1077,0.00025265285497726126,50252,19 RRC Polytech via Notre Dame
1078,0.00025265285497726126,50253,19 Windsor Park via Autumnwood
1079,0.00025265285497726126,50254,19 Windsor Park via Drake
1080,0.00025265285497726126,10201,20 Watt & Leighton
1081,0.00025265285497726126,40440,20 Watt & Leighton
1082,0.00025265285497726126,10546,21 Crestview
1083,0.00025265285497726126,10546,21 St. Charles
1084,0.00025265285497726126,10546,21 St. Charles
1085,0.00025265285497726126,10549,21 Crestview
1086,0.00025265285497726126,20130,24 Unicity
1087,0.00025265285497726126,20131,24 Unicity
1088,0.00025265285497726126,20136,24 Unicity
1089,0.00025265285497726126,20137,24 Unicity
1090,0.00025265285497726126,10110,29 Beaumont Station
1091,0.00025265285497726126,10406,31 Oak Point
1092,0.00025265285497726126,10428,31 Meadows West
1093,0.00025265285497726126,20479,31 Downtown
1094,0.00025265285497726126,10632,32 Downtown
1095,0.00025265285497726126,30034,32 Downtown
1096,0.00025265285497726126,10297,33 Downtown
1097,0.00025265285497726126,10790,33 Downtown
1098,0.00025265285497726126,30467,33 Downtown
1099,0.00025265285497726126,30476,33 Amber Trails via Mapleglen
1100,0.00025265285497726126,30487,33 Downtown
1101,0.00025265285497726126,30502,33 Downtown
1102,0.00025265285497726126,30838,33 Amber Trails via Mapleglen
1103,0.00025265285497726126,10303,35 Amber Trails
1104,0.00025265285497726126,10737,35 Downtown
1105,0.00025265285497726126,10093,36 Health Sciences Centre
1106,0.00025265285497726126,10094,36 University of Manitoba
1107,0.00025265285497726126,10101,36 Health Sciences Centre
1108,0.00025265285497726126,10105,36 Health Sciences Centre
1109,0.00025265285497726126,10110,36 University of Manitoba
1110,0.00025265285497726126,10302,36 University of Manitoba
1111,0.00025265285497726126,10303,36 Maples
1112,0.00025265285497726126,10431,36 University of Manitoba
1113,0.00025265285497726126,10789,36 University of Manitoba
1114,0.00025265285497726126,10109,29 Beaumont Station
1115,0.00025265285497726126,10108,29 Logan
1116,0.00025265285497726126,10106,29 Logan
1117,0.00025265285497726126,20182,24 Downtown
1118,0.00025265285497726126,20139,24 Unicity
1119,0.00025265285497726126,20139,24 Unicity
1120,0.00025265285497726126,20140,24 Unicity
1121,0.00025265285497726126,20141,24 Unicity
1122,0.00025265285497726126,20157,24 Unicity
1123,0.00025265285497726126,20162,24 Unicity
1124,0.00025265285497726126,20165,24 Unicity
1125,0.00025265285497726126,20174,24 Downtown
1126,0.00025265285497726126,20175,24 Downtown
1127,0.00025265285497726126,20176,24 Downtown
1128,0.00025265285497726126,20177,24 Downtown
1129,0.00025265285497726126,20184,24 Downtown
1130,0.00025265285497726126,10102,29 Beaumont Station
1131,0.00025265285497726126,20185,24 Downtown
1132,0.00025265285497726126,20185,24 Downtown
1133,0.00025265285497726126,20193,24 Downtown
1134,0.00025265285497726126,20197,24 Downtown
1135,0.00025265285497726126,10548,25 Unicity
1136,0.00025265285497726126,10561,25 Unicity
1137,0.00025265285497726126,20199,25 Downtown
1138,0.00025265285497726126,10413,28 Downtown
1139,0.00025265285497726126,10414,28 Inkster Park
1140,0.00025265285497726126,10790,28 Downtown
1141,0.00025265285497726126,20056,28 Downtown
1142,0.00025265285497726126,62042,BLUE St. Norbert
